deliveryPeriodIndex,advertiserCategoryIndex,realCPA,cum_cost,timeStepIndex
2.0,0.0,24.76146157225912,10.028657374317998,0.0
2.0,0.0,26.604990276094412,20.028834807953714,0.0
2.0,0.0,27.864579451212673,30.050464385446364,0.0
2.0,0.0,28.86579522866259,40.06840542313182,0.0
2.0,0.0,29.649059010436215,50.10303306287061,0.0
2.0,0.0,30.34427507137266,60.15323583608928,0.0
2.0,0.0,30.97218117842493,70.17751647143814,0.0
2.0,0.0,31.531430388516807,80.18117097116752,0.0
2.0,0.0,32.009092720746686,90.20125450143819,0.0
2.0,0.0,32.470061528612945,100.26248876461659,0.0
2.0,0.0,32.83486404022864,110.28095735264577,0.0
2.0,0.0,33.22560534933367,120.32065694479458,0.0
2.0,0.0,33.63019848737436,130.3381601186268,0.0
2.0,0.0,33.97822107329134,140.34453612640587,0.0
2.0,0.0,34.32224982377353,150.3994964896702,0.0
2.0,0.0,34.68221163802741,160.43990639757104,0.0
2.0,0.0,35.02391795051888,170.4589022822602,0.0
2.0,0.0,35.34016365310604,180.47759074453162,0.0
2.0,0.0,35.66219527737392,190.50206059028477,0.0
2.0,0.0,35.96293633009046,200.50681285636384,0.0
2.0,0.0,36.254129104918015,210.53682879593805,0.0
2.0,0.0,36.516204854962744,220.55150226563555,0.0
2.0,0.0,36.767972909563575,230.59434919185495,0.0
2.0,0.0,37.0193214612427,240.59669852586438,0.0
2.0,0.0,37.260627182128204,250.64654866483593,0.0
2.0,0.0,37.49275520728523,260.66961261544725,0.0
2.0,0.0,37.712453685188414,270.7400123074247,0.0
2.0,0.0,37.89781071336371,280.77930080568393,0.0
2.0,0.0,38.10153804887909,290.82059518572436,0.0
2.0,0.0,38.28674193056115,300.84347121526054,0.0
2.0,0.0,38.505867001620956,310.86458868485903,0.0
2.0,0.0,38.666357544784994,320.88741653085646,0.0
2.0,0.0,38.862258931497095,330.91973470805897,0.0
2.0,0.0,39.04782295612695,340.9448354993159,0.0
2.0,0.0,39.22214588114999,350.972316977923,0.0
2.0,0.0,39.412137436787916,361.0285095905959,0.0
2.0,0.0,39.58561136475361,371.0322103891899,0.0
2.0,0.0,39.77695170070843,381.0324784134357,0.0
2.0,0.0,39.93488306355651,391.0369887478206,0.0
2.0,0.0,40.1069654744969,401.07861833963074,0.0
2.0,0.0,40.26838276747086,411.07976009729975,0.0
2.0,0.0,40.454185913937934,421.0938067311243,0.0
2.0,0.0,40.60892561360895,431.137696141934,0.0
2.0,0.0,40.806084442197744,441.1562804228954,0.0
2.0,0.0,40.96476794754685,451.195898851446,0.0
2.0,0.0,41.11896958663948,461.2313836578635,0.0
2.0,0.0,41.275372315878755,471.26807830010205,0.0
2.0,0.0,41.428695360176555,481.29855045964234,0.0
2.0,0.0,41.60514623448336,491.36159356937196,0.0
2.0,0.0,41.740576229413826,501.4064931603395,0.0
2.0,0.0,41.894471963961976,511.4305321940146,0.0
2.0,0.0,42.03487965412624,521.4733736476791,0.0
2.0,0.0,42.19877554647686,531.4827057968178,0.0
2.0,0.0,42.333485584305606,541.5262901637657,0.0
2.0,0.0,42.48642102236985,551.543791350204,0.0
2.0,0.0,42.61547247421919,561.6292749455406,0.0
2.0,0.0,42.75139952030936,571.6914722984487,0.0
2.0,0.0,42.88667928371109,581.7117773929211,0.0
2.0,0.0,43.01870235045707,591.7293067888503,0.0
2.0,0.0,43.1619134167698,601.734369695356,0.0
2.0,0.0,43.29445535862746,611.7449147725434,0.0
2.0,0.0,43.4029474686101,621.7637059205265,0.0
2.0,0.0,43.50395021519538,631.7843471928046,0.0
2.0,0.0,43.62817087785008,641.8362645540319,0.0
2.0,0.0,43.752417954888045,651.877727434769,0.0
2.0,0.0,43.876515758878064,661.8912585671018,0.0
2.0,0.0,43.9817924198618,671.9321868483507,0.0
2.0,0.0,44.100240078461006,681.9513179460811,0.0
2.0,0.0,44.20919284976863,692.0031555965835,0.0
2.0,0.0,44.31323044993005,702.0540378814582,0.0
2.0,0.0,44.42224014341025,712.0815074479514,0.0
2.0,0.0,44.534261549538876,722.1104266153699,0.0
2.0,0.0,44.64465719334313,732.1513765860542,0.0
2.0,0.0,44.75397311361944,742.172452107788,0.0
2.0,0.0,44.858901253294505,752.2004334056745,0.0
2.0,0.0,44.96228303192841,762.2450226936236,0.0
2.0,0.0,45.06807300903199,772.3015897194642,0.0
2.0,0.0,45.17618549407469,782.327815598552,0.0
2.0,0.0,45.291291124008225,792.3540192576324,0.0
2.0,0.0,45.39971102522658,802.3778738973592,0.0
2.0,0.0,45.50814690229971,812.4335395341618,0.0
2.0,0.0,45.60653074265513,822.478596624154,0.0
2.0,0.0,45.717630772682384,832.485400483613,0.0
2.0,0.0,45.82431790747444,842.4855577563385,0.0
2.0,0.0,45.9294250535576,852.4985989388132,0.0
2.0,0.0,46.03960425949331,862.5177280178923,0.0
2.0,0.0,46.13387189844365,872.5979354874507,0.0
2.0,0.0,46.23289630211879,882.6273261695727,0.0
2.0,0.0,46.332033925032015,892.6706147367005,0.0
2.0,0.0,46.434440546547215,902.7711497084598,0.0
2.0,0.0,46.53757569492224,912.8007157372498,0.0
2.0,0.0,46.63750981460703,922.814199488709,0.0
2.0,0.0,46.7338252162477,932.8706872680361,0.0
2.0,0.0,46.836636792287464,942.9176514116537,0.0
2.0,0.0,46.92760984135897,952.9388681810666,0.0
2.0,0.0,47.019614895855845,962.973147090016,0.0
2.0,0.0,47.12201336690314,972.9814117070439,0.0
2.0,0.0,47.225506429498054,983.0580230298028,0.0
2.0,0.0,47.3260129095501,993.0939144907697,0.0
2.0,0.0,47.433630052873895,1003.1276572182051,0.0
2.0,0.0,47.53133589066768,1013.1464344765568,0.0
2.0,0.0,47.62258020973846,1023.1670889812333,0.0
2.0,0.0,47.708500747044205,1033.2237374245449,0.0
2.0,0.0,47.80822623875775,1043.2704994604778,0.0
2.0,0.0,47.90064339849814,1053.2783881722833,0.0
2.0,0.0,47.991786957497915,1063.3205319816827,0.0
2.0,0.0,48.083656450372345,1073.3356367545953,0.0
2.0,0.0,48.15586325345457,1083.3596048338234,0.0
2.0,0.0,48.24228823560673,1093.3821115439312,0.0
2.0,0.0,48.32008385241511,1103.3894996706128,0.0
2.0,0.0,48.396112545270995,1113.4793292517475,0.0
2.0,0.0,48.4816538868673,1123.5030304974082,0.0
2.0,0.0,48.56875981835613,1133.5208392444513,0.0
2.0,0.0,48.64341440113673,1143.5553088964516,0.0
2.0,0.0,48.71673142405695,1153.6023494487713,0.0
2.0,0.0,48.79514450493643,1163.613929883418,0.0
2.0,0.0,48.8823879669104,1173.6304948496781,0.0
2.0,0.0,48.96026732708812,1183.741516255264,0.0
2.0,0.0,49.040385371301284,1193.7793203158749,0.0
2.0,0.0,49.11024315985281,1203.781458820485,0.0
2.0,0.0,49.21137320795897,1213.7862431220906,0.0
2.0,0.0,49.28673708176417,1223.7958329472294,0.0
2.0,0.0,49.35227947220432,1233.8201509024873,0.0
2.0,0.0,49.42580224697877,1243.871826593612,0.0
2.0,0.0,49.49718948716519,1253.8953548496074,0.0
2.0,0.0,49.57533494108798,1263.8964254185491,0.0
2.0,0.0,49.660501786244545,1273.9921828414488,0.0
2.0,0.0,49.734194743280256,1284.0134453557837,0.0
2.0,0.0,49.82119300132963,1294.0680091572374,0.0
2.0,0.0,49.908959691331454,1304.1013565938867,0.0
2.0,0.0,49.98571898150164,1314.1900408137733,0.0
2.0,0.0,50.057329878431666,1324.2289026817693,0.0
2.0,0.0,50.14049691306371,1334.2636784778665,0.0
2.0,0.0,50.20995878709511,1344.288630248244,0.0
2.0,0.0,50.29023374966978,1354.3669583751584,0.0
2.0,0.0,50.36136677010403,1364.3743815362195,0.0
2.0,0.0,50.43968256809985,1374.4072848637752,0.0
2.0,0.0,50.50776886041533,1384.434318276063,0.0
2.0,0.0,50.57426968693752,1394.529847579397,0.0
2.0,0.0,50.65494016765773,1404.5562380970634,0.0
2.0,0.0,50.71694571721074,1414.6008707248382,0.0
2.0,0.0,50.78322076995386,1424.6859472313301,0.0
2.0,0.0,50.855242871775836,1434.7195477753426,0.0
2.0,0.0,50.92491230067792,1444.7369751618858,0.0
2.0,0.0,50.98622620594585,1454.8159545269932,0.0
2.0,0.0,51.05165157229899,1464.8172102034146,0.0
2.0,0.0,51.116645199757706,1474.879482743733,0.0
2.0,0.0,51.18434525070403,1484.908475660446,0.0
2.0,0.0,51.26021832517843,1494.9207823035813,0.0
2.0,0.0,51.333368528865094,1504.9451188757785,0.0
2.0,0.0,51.415446837753045,1514.9955398981383,0.0
2.0,0.0,51.48208069485359,1525.0108422986355,0.0
2.0,0.0,51.56150972971155,1535.0682649320506,0.0
2.0,0.0,51.62339452777345,1545.1066599349579,0.0
2.0,0.0,51.70118110651082,1555.1453667030846,0.0
2.0,0.0,51.76856200798167,1565.220099065938,0.0
2.0,0.0,51.83468517387057,1575.2324758143545,0.0
2.0,0.0,51.91074490340379,1585.2581571068856,0.0
2.0,0.0,51.97246630026661,1595.2723413376652,0.0
2.0,0.0,52.04272796797782,1605.3497081642383,0.0
2.0,0.0,52.10492759175716,1615.4182221767608,0.0
2.0,0.0,52.18068434410939,1625.4204245286423,0.0
2.0,0.0,52.25037676830107,1635.4290032657789,0.0
2.0,0.0,52.30947334032702,1645.5420201831043,0.0
2.0,0.0,52.3732115774568,1655.548712349745,0.0
2.0,0.0,52.43784109634231,1665.6147237426273,0.0
2.0,0.0,52.497353659905514,1675.6288007827043,0.0
2.0,0.0,52.555072892135975,1685.6363713311646,0.0
2.0,0.0,52.6223982372288,1695.6693892315543,0.0
2.0,0.0,52.68164614188531,1705.6979368797388,0.0
2.0,0.0,52.74030289295534,1715.7543600710003,0.0
2.0,0.0,52.81067938730647,1725.7787267845683,0.0
2.0,0.0,52.87688975591226,1735.8262408391304,0.0
2.0,0.0,52.94178376779832,1745.8270743619883,0.0
2.0,0.0,53.00507902876323,1755.8693758410786,0.0
2.0,0.0,53.06360381484827,1765.9037390462902,0.0
2.0,0.0,53.12357220227047,1775.9084904138256,0.0
2.0,0.0,53.18753825521911,1785.9903267650927,0.0
2.0,0.0,53.24330803001291,1796.0310676205859,0.0
2.0,0.0,53.3040607601943,1806.0534012392598,0.0
2.0,0.0,53.360580648190954,1816.1029500628024,0.0
2.0,0.0,53.42346039389577,1826.121198004437,0.0
2.0,0.0,53.487056899806014,1836.1387756769154,0.0
2.0,0.0,53.552402346733224,1846.1560981328603,0.0
2.0,0.0,53.61579600660285,1856.1937557249196,0.0
2.0,0.0,53.671179007160205,1866.239445003773,0.0
2.0,0.0,53.72937020169844,1876.2940983810565,0.0
