deliveryPeriodIndex,advertiserCategoryIndex,realCPA,cum_cost,timeStepIndex
6.0,0.0,28.50950110932381,10.06412240034383,0.0
6.0,0.0,30.409283007688416,20.12819213694058,0.0
6.0,0.0,31.69175238687182,30.169300035820008,0.0
6.0,0.0,32.5967411264157,40.19993503596013,0.0
6.0,0.0,33.38017808329084,50.24199937533946,0.0
6.0,0.0,34.085987918244285,60.290044341043455,0.0
6.0,0.0,34.68992826962101,70.30742397500742,0.0
6.0,0.0,35.281878217255,80.34249323562857,0.0
6.0,0.0,35.833225262733805,90.34823398577097,0.0
6.0,0.0,36.3862429503693,100.38967274091492,0.0
6.0,0.0,36.7959314944009,110.42692731520225,0.0
6.0,0.0,37.19782321616232,120.54807222667176,0.0
6.0,0.0,37.659560733060566,130.56853341242774,0.0
6.0,0.0,38.006704735839484,140.57550233673697,0.0
6.0,0.0,38.348742921500296,150.60486685397115,0.0
6.0,0.0,38.773226141814334,160.649939519656,0.0
6.0,0.0,39.13446243288944,170.70821350160816,0.0
6.0,0.0,39.44541628329386,180.74047141176356,0.0
6.0,0.0,39.71309367376982,190.76929308005532,0.0
6.0,0.0,40.00330301415413,200.81103338403958,0.0
6.0,0.0,40.325477628307354,210.85298338594802,0.0
6.0,0.0,40.61965873006773,220.90592289488572,0.0
6.0,0.0,40.91175296809065,230.95706558232783,0.0
6.0,0.0,41.18936100227406,241.03450281882633,0.0
6.0,0.0,41.42636714493309,251.0498572385636,0.0
6.0,0.0,41.70879693683446,261.10787212689496,0.0
6.0,0.0,41.98311121227197,271.1247155202143,0.0
6.0,0.0,42.19772294555851,281.1478090481028,0.0
6.0,0.0,42.448645683682855,291.1850276647569,0.0
6.0,0.0,42.680103531622734,301.2310152552529,0.0
6.0,0.0,42.91757455797927,311.2665711823614,0.0
6.0,0.0,43.13830216810487,321.32676424943895,0.0
6.0,0.0,43.370635276076065,331.3957648131773,0.0
6.0,0.0,43.58516231921666,341.4508006252746,0.0
6.0,0.0,43.791957424051134,351.5380566044456,0.0
6.0,0.0,43.97468357449491,361.54358292684003,0.0
6.0,0.0,44.18718627950716,371.58363176525785,0.0
6.0,0.0,44.39187080204836,381.60027240513733,0.0
6.0,0.0,44.574304755494694,391.61398601986616,0.0
6.0,0.0,44.79786497396975,401.65849367671524,0.0
6.0,0.0,44.99883967348294,411.7318716155333,0.0
6.0,0.0,45.19389978345425,421.7647109799949,0.0
6.0,0.0,45.40801241841292,431.82170436910997,0.0
6.0,0.0,45.62457271003559,441.8390539012215,0.0
6.0,0.0,45.8233716349494,451.83961839997323,0.0
