deliveryPeriodIndex,advertiserCategoryIndex,realCPA,cum_cost,timeStepIndex
1.0,0.0,44.8075494831598,10.007238436988056,0.0
1.0,0.0,50.36516111292167,20.070164869045627,0.0
1.0,0.0,54.26749996401661,30.108232043156406,0.0
1.0,0.0,57.45974215060502,40.114127680367616,0.0
1.0,0.0,59.94876229562647,50.12528772634943,0.0
1.0,0.0,61.67382915400661,60.165432683680436,0.0
1.0,0.0,63.03549175547156,70.18583264026256,0.0
1.0,0.0,64.57908978752634,80.21216951776177,0.0
1.0,0.0,65.78939590730666,90.23677195147151,0.0
1.0,0.0,66.94751774253152,100.26017259631212,0.0
1.0,0.0,68.10065063180242,110.30079223536963,0.0
1.0,0.0,69.07102664201228,120.34757557822681,0.0
1.0,0.0,70.0839023243839,130.40861479386695,0.0
1.0,0.0,70.84314853699938,140.44284267838026,0.0
1.0,0.0,71.67076749172516,150.4739283338705,0.0
1.0,0.0,72.30583868499593,160.52247091989472,0.0
1.0,0.0,72.950045381212,170.58677178254698,0.0
1.0,0.0,73.54312296164831,180.59493542878124,0.0
1.0,0.0,74.14627244294745,190.6410124809801,0.0
1.0,0.0,74.71322766802389,200.67467157978044,0.0
1.0,0.0,75.27293548789022,210.69793270116028,0.0
1.0,0.0,75.74559157555989,220.7049598305237,0.0
1.0,0.0,76.25628935622254,230.71827418721367,0.0
1.0,0.0,76.71114249073239,240.72649429729015,0.0
1.0,0.0,77.26569252522316,250.80281194404367,0.0
1.0,0.0,77.83104082271785,260.82987651692486,0.0
1.0,0.0,78.2736054266141,270.91488725233035,0.0
1.0,0.0,78.68016945229766,280.95766044348403,0.0
1.0,0.0,79.1165189625068,291.0263006497004,0.0
1.0,0.0,79.49849786480544,301.0733016120474,0.0
1.0,0.0,79.88142890631245,311.11082925822836,0.0
1.0,0.0,80.31450421910527,321.1432637392046,0.0
1.0,0.0,80.69520849666874,331.15831597152874,0.0
1.0,0.0,81.03954232459529,341.16605483735685,0.0
1.0,0.0,81.35818870577678,351.1788712247113,0.0
1.0,0.0,81.75719057720372,361.2619652673844,0.0
1.0,0.0,82.08989932108994,371.32384867274754,0.0
1.0,0.0,82.464390285753,381.3806497640507,0.0
1.0,0.0,82.82739668665405,391.445846369585,0.0
1.0,0.0,83.13236031620983,401.49465696559145,0.0
1.0,0.0,83.40882980309715,411.5293970155239,0.0
1.0,0.0,83.70262686356747,421.5654020054919,0.0
1.0,0.0,83.99559740940664,431.56689817101534,0.0
1.0,0.0,84.33807269767125,441.5897667373932,0.0
1.0,0.0,84.60129580164215,451.60783395324756,0.0
1.0,0.0,84.87158900447159,461.63745048048463,0.0
1.0,0.0,85.16478995033918,471.6544006103001,0.0
1.0,0.0,85.45039471588889,481.6685535668256,0.0
1.0,0.0,85.77253481100557,491.68962496447074,0.0
1.0,0.0,85.99178016850409,501.7178321653107,0.0
1.0,0.0,86.2513021693867,511.7562459248489,0.0
1.0,0.0,86.50374092944185,521.7812022953614,0.0
1.0,0.0,86.77934588202224,531.8174258995318,0.0
1.0,0.0,87.04965087370209,541.8773271044504,0.0
1.0,0.0,87.29938102644023,551.8821934935935,0.0
1.0,0.0,87.60111140223384,561.9757291391518,0.0
1.0,0.0,87.86331011853348,572.0512042722077,0.0
1.0,0.0,88.10449007921402,582.11186906061,0.0
1.0,0.0,88.3357458665067,592.1466755630091,0.0
1.0,0.0,88.56263310192189,602.1529350361276,0.0
1.0,0.0,88.78722283908583,612.1928530457924,0.0
1.0,0.0,89.0372781340386,622.2043288233175,0.0
1.0,0.0,89.25069023120714,632.272624827781,0.0
1.0,0.0,89.46992089405698,642.2882645026611,0.0
1.0,0.0,89.6920205470368,652.2958838193495,0.0
1.0,0.0,89.90875116811765,662.3200774808078,0.0
1.0,0.0,90.12815519509476,672.3686518750986,0.0
1.0,0.0,90.35021799717076,682.4698911857434,0.0
1.0,0.0,90.54831079162956,692.4757477647554,0.0
1.0,0.0,90.7588141544554,702.5189216046577,0.0
1.0,0.0,90.93911419307254,712.5608030886922,0.0
1.0,0.0,91.16427025865174,722.5703858793854,0.0
