deliveryPeriodIndex,advertiserCategoryIndex,realCPA,cum_cost,timeStepIndex
3.0,0.0,32.86818051898897,10.073905607603272,0.0
3.0,0.0,35.010379794371275,20.0766835313399,0.0
3.0,0.0,36.873902274239825,30.093959897942593,0.0
3.0,0.0,38.38091833556028,40.12660703922223,0.0
3.0,0.0,39.672401963859095,50.14869283568518,0.0
3.0,0.0,40.68481551268302,60.17235195382702,0.0
3.0,0.0,41.50297786259116,70.23210246195981,0.0
3.0,0.0,42.183391290243065,80.30633326257319,0.0
3.0,0.0,42.87435894553522,90.32565339327763,0.0
3.0,0.0,43.620054493981606,100.37591585574195,0.0
3.0,0.0,44.292745338784435,110.38863679164751,0.0
3.0,0.0,44.94315145237652,120.40849445953822,0.0
3.0,0.0,45.46103285192673,130.4104285269565,0.0
3.0,0.0,45.916764556850275,140.4528166410531,0.0
3.0,0.0,46.403522408690264,150.45760181317675,0.0
3.0,0.0,46.780930629759574,160.53371202417887,0.0
3.0,0.0,47.16098350771387,170.56395330289797,0.0
3.0,0.0,47.54773742165065,180.57560707367648,0.0
3.0,0.0,47.88357146354577,190.63220911704678,0.0
3.0,0.0,48.26514289143859,200.63619355767685,0.0
3.0,0.0,48.60389301600335,210.68497701867892,0.0
3.0,0.0,48.86299281732404,220.69022385792815,0.0
3.0,0.0,49.12966717082589,230.692910129128,0.0
3.0,0.0,49.34019557694038,240.75841320576717,0.0
3.0,0.0,49.6289687309436,250.79854081383067,0.0
3.0,0.0,49.904860980407214,260.8778031438089,0.0
3.0,0.0,50.196564341273685,270.8878302792886,0.0
3.0,0.0,50.46477536388063,280.90403654298314,0.0
3.0,0.0,50.75077369834769,290.95901279563907,0.0
3.0,0.0,51.068407412620225,300.98265312198185,0.0
3.0,0.0,51.34326810170069,311.02783509641,0.0
3.0,0.0,51.57523093867199,321.0775956450195,0.0
3.0,0.0,51.807822138966685,331.10412363447557,0.0
3.0,0.0,52.08389678859007,341.13975757642703,0.0
3.0,0.0,52.334956833137355,351.19861583685866,0.0
3.0,0.0,52.5750409413478,361.24408056358004,0.0
3.0,0.0,52.852911377288,371.2952225604924,0.0
3.0,0.0,53.14073631179542,381.3282397843275,0.0
3.0,0.0,53.39387954353778,391.3910237548995,0.0
3.0,0.0,53.6344882726344,401.4105033955805,0.0
3.0,0.0,53.87828890102461,411.41309676927006,0.0
3.0,0.0,54.08815514800234,421.45119846770564,0.0
3.0,0.0,54.319589359811204,431.5083052426411,0.0
3.0,0.0,54.563054382752156,441.52685056103275,0.0
3.0,0.0,54.75738864097634,451.5694573532083,0.0
3.0,0.0,54.95502160206375,461.6026448459427,0.0
3.0,0.0,55.16307210678222,471.604687996067,0.0
3.0,0.0,55.35460093124254,481.6076778453899,0.0
3.0,0.0,55.53818875620444,491.63336354005816,0.0
3.0,0.0,55.764705180090985,501.63894715412385,0.0
3.0,0.0,55.9603187187491,511.6630826011537,0.0
3.0,0.0,56.13319357410795,521.6679311587038,0.0
3.0,0.0,56.327167656351286,531.7090574090877,0.0
3.0,0.0,56.51534920804795,541.7190224587582,0.0
3.0,0.0,56.695265855589646,551.7446259892783,0.0
3.0,0.0,56.881791652159315,561.7572221904909,0.0
3.0,0.0,57.085490781587694,571.7738810928548,0.0
3.0,0.0,57.29473484502043,581.8314756490522,0.0
3.0,0.0,57.46956607841976,591.8753621409302,0.0
3.0,0.0,57.68089144138284,601.9090640991968,0.0
3.0,0.0,57.88692009626117,611.9309746079207,0.0
3.0,0.0,58.06878825657367,621.9593396261354,0.0
3.0,0.0,58.271761303163004,631.9862265710245,0.0
3.0,0.0,58.473839470591564,642.0718419643525,0.0
3.0,0.0,58.66120285082772,652.0865335144606,0.0
3.0,0.0,58.834357024995654,662.1756852105182,0.0
3.0,0.0,59.011347198985625,672.2837837597688,0.0
3.0,0.0,59.184344049746734,682.3241680240052,0.0
3.0,0.0,59.37249546001112,692.393912583508,0.0
3.0,0.0,59.545171064267414,702.4308755840331,0.0
3.0,0.0,59.72108564957477,712.4393190434172,0.0
3.0,0.0,59.88423821749595,722.464612356627,0.0
3.0,0.0,60.06521235234891,732.5137435314949,0.0
3.0,0.0,60.223272113985644,742.5167525039639,0.0
3.0,0.0,60.39382746630283,752.5714785564127,0.0
3.0,0.0,60.59789149938878,762.5815097037299,0.0
3.0,0.0,60.76889316267528,772.6636305859298,0.0
3.0,0.0,60.91677502596171,782.6816235056469,0.0
3.0,0.0,61.077518558266945,792.6861795184784,0.0
3.0,0.0,61.2517485824227,802.7234178917902,0.0
3.0,0.0,61.398579340215825,812.7381235134345,0.0
3.0,0.0,61.548075501811105,822.7685100485812,0.0
3.0,0.0,61.691241878131976,832.7731488170837,0.0
3.0,0.0,61.84403043642752,842.7838483686264,0.0
3.0,0.0,61.99741622575082,852.7891494132973,0.0
3.0,0.0,62.16425794360604,862.8200840363415,0.0
3.0,0.0,62.303107324828105,872.8335670504107,0.0
3.0,0.0,62.430031234527306,882.8543641672172,0.0
3.0,0.0,62.56301548799781,892.8930714493835,0.0
3.0,0.0,62.71405311816902,902.9232641471096,0.0
3.0,0.0,62.86376222149,912.9488764074329,0.0
3.0,0.0,62.99543642523759,922.9838208640447,0.0
3.0,0.0,63.12580209144696,933.0612298652013,0.0
3.0,0.0,63.26370360636696,943.1103361027134,0.0
3.0,0.0,63.415146339108915,953.1329072306617,0.0
3.0,0.0,63.557157111913746,963.183081756874,0.0
3.0,0.0,63.711918008150796,973.2048668030915,0.0
3.0,0.0,63.863200000671,983.219841851528,0.0
3.0,0.0,64.03715347883448,993.285543160555,0.0
3.0,0.0,64.1794822622481,1003.3118617573813,0.0
3.0,0.0,64.33117830591652,1013.3272978971374,0.0
3.0,0.0,64.46833215815099,1023.3936431834343,0.0
3.0,0.0,64.6091983356461,1033.4474115339597,0.0
3.0,0.0,64.75056472550222,1043.4903033108494,0.0
3.0,0.0,64.89249148735111,1053.5437647446477,0.0
3.0,0.0,65.04832930174493,1063.6014523973308,0.0
3.0,0.0,65.18258801509113,1073.6100371478888,0.0
3.0,0.0,65.31756709317047,1083.6424019101596,0.0
3.0,0.0,65.4432546614273,1093.6704168525032,0.0
3.0,0.0,65.57675469478865,1103.6882422623992,0.0
3.0,0.0,65.69638777148074,1113.7056973217695,0.0
3.0,0.0,65.84053042512144,1123.7393902854255,0.0
3.0,0.0,65.95860100203559,1133.7459479443419,0.0
3.0,0.0,66.10227319597765,1143.7505216831923,0.0
3.0,0.0,66.25172762017979,1153.7825449102227,0.0
3.0,0.0,66.37398079219729,1163.8071725606085,0.0
3.0,0.0,66.50687069896668,1173.8496603073654,0.0
3.0,0.0,66.63137915654397,1183.8886842001511,0.0
3.0,0.0,66.73954738040183,1193.9349494734304,0.0
3.0,0.0,66.87564248172028,1203.9595739802955,0.0
3.0,0.0,67.00713989371268,1214.0384114805788,0.0
3.0,0.0,67.13731658305416,1224.0731634215595,0.0
3.0,0.0,67.26830369684265,1234.1035363386948,0.0
3.0,0.0,67.38765440579704,1244.1492359708343,0.0
3.0,0.0,67.50909779896384,1254.1614151000617,0.0
3.0,0.0,67.63195005359051,1264.2110668866137,0.0
3.0,0.0,67.74368272802909,1274.2352703487563,0.0
3.0,0.0,67.85856817121055,1284.2503162765624,0.0
3.0,0.0,67.98831507135098,1294.311731429505,0.0
3.0,0.0,68.09975930074793,1304.358007591904,0.0
3.0,0.0,68.23494471783829,1314.3963595216248,0.0
